obs,pred
-0.3664634081023978,-0.3577468783728685
-0.39059866172097757,-0.3910877544711015
-0.3889083697607669,-0.384749998073506
-0.3464152947492513,-0.3064660718897551
-0.3336998033185596,-0.3178762475154555
-0.34476610925538703,-0.3286013252619695
-0.38345714776733447,-0.37543197834616054
-0.39158880816414077,-0.38779166882482324
-0.4327362622578141,-0.4160785865051084
-0.438729614730873,-0.43500394425145594
-0.4289389448399421,-0.43176671356746277
-0.4187588171501686,-0.41533950114412854
-0.40378143127885857,-0.4037175604372864
-0.4232653027318529,-0.4128078176933381
-0.4399923104018042,-0.4420947354968059
-0.45398183517140134,-0.4629450927382861
-0.492053991346703,-0.4930507266963852
-0.4939192158070187,-0.4938599156483472
-0.49074137432097426,-0.47710865961521537
-0.5141291135269912,-0.5068213038831397
-0.5039014091833887,-0.47853687930261857
-0.5235371222839122,-0.5103592498862819
-0.4632570863658911,-0.4144893838043748
-0.4452533148191977,-0.4192838224087973
-0.43690241004195784,-0.40011354729039916
-0.42033119142749537,-0.3806289932029456
-0.32676800654268073,-0.27804022325714706
-0.31986339642613276,-0.31419764913396286
-0.19584288727782462,-0.1876316999665237
-0.18893238572909624,-0.21574681636128834
-0.20812728020766366,-0.2380551175689051
-0.21855372021816533,-0.25644110505322204
-0.242549716407072,-0.27962829812703505
-0.3256100804213544,-0.3476795634474146
-0.35462729825392736,-0.3572894539256988
-0.33108519462085817,-0.31839635561383356
-0.34416105768647953,-0.3524416807941828
-0.35606641041291826,-0.3675121720697733
-0.31921893013714725,-0.3094298926329666
-0.29386116724145084,-0.29347417286261307
-0.27228056920720095,-0.27547063875399247
-0.26185745332971794,-0.2660533105527156
-0.2734552347126568,-0.2901911759900957
-0.2697420297320596,-0.2889666781691196
-0.26676075729050036,-0.29525605655939047
-0.2799194268839964,-0.3240747168036189
-0.2869095443864966,-0.32193471713360305
-0.26606191768285314,-0.27333909781531873
-0.2828218698853997,-0.2870103368483827
-0.30598395388301847,-0.331040081387034
-0.3597435248064562,-0.3748918957699116
-0.400572871242151,-0.4293305099016804
-0.5346616895878429,-0.5347520347745276
-0.596767950762729,-0.6132678192363274
-0.6642946263411071,-0.6655973303272982
-0.7221681383524408,-0.6964944344211796
-0.8388856311379913,-0.7850255348704993
-0.8913949422095586,-0.8801328982615007
-1.0405425580057577,-0.9586163911454054
-1.0966014495460323,-1.0667032474242473
-1.1153023095945864,-1.1157478621381183
-1.1050072321978384,-1.1163872828680577
-1.0976105613552574,-1.1413132943082014
-1.1152853327723842,-1.168835572354926
-1.1630809045045079,-1.1872961450738482
-1.2430961103957794,-1.2215231994191351
-1.2681417906245935,-1.2837811241629957
-1.277032065663864,-1.3067707094007557
-1.3151203379483545,-1.3053769479136614
-1.363033916402639,-1.3605701402406576
-1.4118219792788944,-1.4092754559485565
-1.4586381189608881,-1.4561242433655546
-1.4914357961081675,-1.4961348142870998
